,Camera,filename,x1,y1,x2,y2,Length_px,conversion,Length_cm,HT_px,HT_cm,split,keypoint_px,keypoint_cm,CNNht_px,CNNht_cm
751,E6A,E6A_WSCT0331.JPG,219.1736842,28.62222222,220.0578947,303.1859649,,,,,,,,,,
752,E6A,E6A_WSCT0332.JPG,218.5842105,27.57426901,219.4684211,302.6619883,,,,,,,,,,
753,E6A,E6A_WSCT0333.JPG,217.9947368,29.67017544,219.4684211,305.805848,,,,,,,,,,
754,E6A,E6A_WSCT0334.JPG,218.5842105,26.52631579,220.3526316,301.0900585,,,,,,,,,,
755,E6A,E6A_WSCT0335.JPG,218.5842105,28.09824561,219.7631579,301.0900585,,,,,,,,,,
756,E6A,E6A_WSCT0336.JPG,218.5842105,28.09824561,219.7631579,301.6140351,,,,,,,,,,
757,E6A,E6A_WSCT0337.JPG,218.5842105,26.00233918,219.4684211,288.5146199,,,,,,,,,,
758,E6A,E6A_WSCT0338.JPG,218.5842105,27.0502924,220.9421053,289.5625731,,,,,,,,,,
759,E6A,E6A_WSCT0339.JPG,217.1105263,26.52631579,220.6473684,291.1345029,,,,,,,,,,
760,E6A,E6A_WSCT0340.JPG,218.8789474,28.09824561,221.2368421,291.1345029,,,,,,,,,,
761,E6A,E6A_WSCT0341.JPG,219.1736842,27.0502924,220.0578947,291.1345029,,,,,,,,,,
762,E6A,E6A_WSCT0342.JPG,219.7631579,27.57426901,220.3526316,291.6584795,,,,,,,,,,
763,E6A,E6A_WSCT0343.JPG,220.0578947,27.57426901,220.6473684,289.0385965,,,,,,,,,,
764,E6A,E6A_WSCT0344.JPG,220.6473684,28.09824561,220.6473684,291.1345029,,,,,,,,,,
765,E6A,E6A_WSCT0345.JPG,219.7631579,26.52631579,220.0578947,291.1345029,,,,,,,,,,
766,E6A,E6A_WSCT0346.JPG,219.7631579,24.43040936,220.9421053,260.7438596,,,,,,,,,,
767,E6A,E6A_WSCT0347.JPG,219.4684211,24.95438596,221.8263158,262.3157895,,,,,,,,,,
768,E6A,E6A_WSCT0348.JPG,220.0578947,23.90643275,220.9421053,264.4116959,,,,,,,,,,
769,E6A,E6A_WSCT0349.JPG,220.0578947,26.00233918,220.6473684,278.5590643,,,,,,,,,,
770,E6A,E6A_WSCT0350.JPG,218.8789474,26.52631579,220.6473684,280.1309942,,,,,,,,,,
771,E6A,E6A_WSCT0351.JPG,218.8789474,27.0502924,220.3526316,280.6549708,,,,,,,,,,
772,E6A,E6A_WSCT0352.JPG,220.0578947,26.52631579,221.2368421,284.322807,,,,,,,,,,
773,E6A,E6A_WSCT0353.JPG,220.0578947,24.95438596,221.2368421,285.3707602,,,,,,,,,,
774,E6A,E6A_WSCT0354.JPG,218.8789474,25.47836257,220.9421053,285.8947368,,,,,,,,,,
775,E6A,E6A_WSCT0355.JPG,220.0578947,25.47836257,221.2368421,285.8947368,,,,,,,,,,
776,E6A,E6A_WSCT0356.JPG,220.0578947,26.52631579,220.9421053,287.9906433,,,,,,,,,,
777,E6A,E6A_WSCT0357.JPG,220.3526316,25.47836257,221.5315789,287.9906433,,,,,,,,,,
778,E6A,E6A_WSCT0358.JPG,220.6473684,24.43040936,221.5315789,275.4152047,,,,,,,,,,
779,E6A,E6A_WSCT0359.JPG,220.9421053,26.00233918,221.2368421,273.3192982,,,,,,,,,,
780,E6A,E6A_WSCT0360.JPG,221.5315789,23.90643275,221.8263158,270.1754386,,,,,,,,,,
781,E6A,E6A_WSCT0361.JPG,220.9421053,24.43040936,220.9421053,266.5076023,,,,,,,,,,
782,E6A,E6A_WSCT0362.JPG,219.4684211,23.90643275,221.2368421,267.5555556,,,,,,,,,,
783,E6A,E6A_WSCT0363.JPG,220.0578947,24.43040936,221.5315789,267.5555556,,,,,,,,,,
784,E6A,E6A_WSCT0364.JPG,220.3526316,24.95438596,221.2368421,271.2233918,,,,,,,,,,
785,E6A,E6A_WSCT0365.JPG,219.7631579,24.95438596,221.5315789,272.271345,,,,,,,,,,
786,E6A,E6A_WSCT0366.JPG,219.4684211,25.47836257,221.8263158,272.7953216,,,,,,,,,,
787,E6A,E6A_WSCT0367.JPG,220.3526316,26.00233918,220.3526316,274.8912281,,,,,,,,,,
788,E6A,E6A_WSCT0368.JPG,220.9421053,24.95438596,221.5315789,273.8432749,,,,,,,,,,
789,E6A,E6A_WSCT0369.JPG,219.4684211,25.47836257,220.9421053,274.8912281,,,,,,,,,,
790,E6A,E6A_WSCT0370.JPG,222.1210526,22.33450292,222.4157895,272.7953216,,,,,,,,,,
791,E6A,E6A_WSCT0371.JPG,221.8263158,23.38245614,222.4157895,273.3192982,,,,,,,,,,
792,E6A,E6A_WSCT0372.JPG,221.5315789,22.33450292,223.0052632,273.8432749,,,,,,,,,,
793,E6A,E6A_WSCT0373.JPG,221.5315789,23.38245614,223.0052632,263.8877193,,,,,,,,,,
794,E6A,E6A_WSCT0374.JPG,220.6473684,22.33450292,222.4157895,264.4116959,,,,,,,,,,
795,E6A,E6A_WSCT0375.JPG,220.9421053,21.81052632,222.7105263,263.3637427,,,,,,,,,,
796,E6A,E6A_WSCT0376.JPG,220.6473684,22.85847953,222.4157895,263.8877193,,,,,,,,,,
797,E6A,E6A_WSCT0377.JPG,220.9421053,22.33450292,222.7105263,263.3637427,,,,,,,,,,
798,E6A,E6A_WSCT0378.JPG,220.9421053,22.33450292,222.1210526,263.3637427,,,,,,,,,,
799,E6A,E6A_WSCT0379.JPG,221.2368421,23.38245614,222.4157895,265.9836257,,,,,,,,,,
800,E6A,E6A_WSCT0380.JPG,221.5315789,23.38245614,222.4157895,268.0795322,,,,,,,,,,
801,E6A,E6A_WSCT0381.JPG,220.6473684,22.85847953,221.8263158,268.0795322,,,,,,,,,,
802,E6A,E6A_WSCT0382.JPG,220.6473684,22.85847953,222.4157895,267.5555556,,,,,,,,,,
803,E6A,E6A_WSCT0383.JPG,221.2368421,23.90643275,222.4157895,269.1274854,,,,,,,,,,
804,E6A,E6A_WSCT0384.JPG,221.5315789,22.85847953,221.8263158,269.651462,,,,,,,,,,
805,E6A,E6A_WSCT0385.JPG,220.6473684,23.38245614,221.2368421,270.6994152,,,,,,,,,,
806,E6A,E6A_WSCT0386.JPG,219.4684211,22.85847953,222.1210526,270.6994152,,,,,,,,,,
807,E6A,E6A_WSCT0387.JPG,220.3526316,23.90643275,220.9421053,270.1754386,,,,,,,,,,
808,E6A,E6A_WSCT0388.JPG,221.5315789,22.85847953,222.4157895,267.0315789,,,,,,,,,,
809,E6A,E6A_WSCT0389.JPG,221.2368421,21.81052632,222.4157895,264.9356725,,,,,,,,,,
810,E6A,E6A_WSCT0390.JPG,221.2368421,21.81052632,223.0052632,265.4596491,,,,,,,,,,
811,E6A,E6A_WSCT0391.JPG,220.3526316,23.90643275,221.2368421,264.4116959,,,,,,,,,,
812,E6A,E6A_WSCT0392.JPG,220.0578947,23.90643275,222.7105263,264.9356725,,,,,,,,,,
813,E6A,E6A_WSCT0393.JPG,219.4684211,23.90643275,222.4157895,265.4596491,,,,,,,,,,
814,E6A,E6A_WSCT0394.JPG,219.7631579,22.85847953,221.8263158,265.4596491,,,,,,,,,,
815,E6A,E6A_WSCT0395.JPG,220.6473684,23.38245614,222.4157895,265.9836257,,,,,,,,,,
816,E6A,E6A_WSCT0396.JPG,219.1736842,23.38245614,221.8263158,266.5076023,,,,,,,,,,
817,E6A,E6A_WSCT0397.JPG,219.7631579,22.85847953,221.2368421,265.9836257,,,,,,,,,,
818,E6A,E6A_WSCT0398.JPG,219.4684211,24.43040936,221.8263158,265.9836257,,,,,,,,,,
819,E6A,E6A_WSCT0399.JPG,219.4684211,22.85847953,221.8263158,265.9836257,,,,,,,,,,
820,E6A,E6A_WSCT0400.JPG,220.6473684,23.90643275,221.8263158,262.8397661,,,,,,,,,,
821,E6A,E6A_WSCT0401.JPG,219.4684211,23.90643275,221.5315789,262.8397661,,,,,,,,,,
822,E6A,E6A_WSCT0402.JPG,219.7631579,23.90643275,221.2368421,263.8877193,,,,,,,,,,
823,E6A,E6A_WSCT0403.JPG,221.5315789,22.85847953,222.1210526,265.4596491,,,,,,,,,,
824,E6A,E6A_WSCT0404.JPG,220.3526316,22.85847953,221.5315789,265.9836257,,,,,,,,,,
825,E6A,E6A_WSCT0405.JPG,219.4684211,22.33450292,221.5315789,265.4596491,,,,,,,,,,
826,E6A,E6A_WSCT0406.JPG,220.6473684,24.95438596,221.2368421,271.2233918,,,,,,,,,,
827,E6A,E6A_WSCT0407.JPG,219.4684211,26.52631579,220.0578947,273.3192982,,,,,,,,,,
828,E6A,E6A_WSCT0408.JPG,217.7,26.00233918,219.7631579,274.8912281,,,,,,,,,,
829,E6A,E6A_WSCT0409.JPG,219.4684211,26.00233918,220.0578947,280.1309942,,,,,,,,,,
830,E6A,E6A_WSCT0410.JPG,218.5842105,28.09824561,219.7631579,279.0830409,,,,,,,,,,
831,E6A,E6A_WSCT0411.JPG,218.2894737,26.52631579,219.7631579,274.8912281,,,,,,,,,,
832,E6A,E6A_WSCT0412.JPG,220.3526316,26.00233918,220.0578947,268.0795322,,,,,,,,,,
833,E6A,E6A_WSCT0413.JPG,219.7631579,27.0502924,221.5315789,268.0795322,,,,,,,,,,
834,E6A,E6A_WSCT0414.JPG,218.8789474,27.0502924,220.3526316,268.6035088,,,,,,,,,,
835,E6A,E6A_WSCT0415.JPG,220.3526316,25.47836257,220.9421053,268.0795322,,,,,,,,,,
836,E6A,E6A_WSCT0416.JPG,219.4684211,26.52631579,220.3526316,268.6035088,,,,,,,,,,
837,E6A,E6A_WSCT0417.JPG,220.0578947,24.95438596,221.8263158,268.0795322,,,,,,,,,,
838,E6A,E6A_WSCT0418.JPG,220.6473684,22.33450292,221.2368421,246.5964912,,,,,,,,,,
839,E6A,E6A_WSCT0419.JPG,220.9421053,21.81052632,221.8263158,245.0245614,,,,,,,,,,
840,E6A,E6A_WSCT0420.JPG,220.6473684,22.33450292,220.9421053,246.5964912,,,,,,,,,,
841,E6A,E6A_WSCT0421.JPG,221.8263158,19.19064327,221.8263158,245.0245614,,,,,,,,,,
842,E6A,E6A_WSCT0422.JPG,221.2368421,19.19064327,221.2368421,245.0245614,,,,,,,,,,
843,E6A,E6A_WSCT0423.JPG,221.2368421,18.14269006,222.4157895,243.9766082,,,,,,,,,,
844,E6A,E6A_WSCT0424.JPG,220.9421053,17.09473684,222.4157895,247.1204678,,,,,,,,,,
845,E6A,E6A_WSCT0425.JPG,220.9421053,16.57076023,222.1210526,248.1684211,,,,,,,,,,
846,E6A,E6A_WSCT0426.JPG,220.3526316,18.66666667,222.7105263,247.6444444,,,,,,,,,,
847,E6A,E6A_WSCT0427.JPG,221.2368421,17.61871345,221.2368421,246.0725146,,,,,,,,,,
848,E6A,E6A_WSCT0428.JPG,220.9421053,17.61871345,221.8263158,243.4526316,,,,,,,,,,
849,E6A,E6A_WSCT0429.JPG,221.2368421,17.61871345,221.2368421,244.5005848,,,,,,,,,,
850,E6A,E6A_WSCT0430.JPG,221.2368421,16.57076023,221.2368421,241.8807018,,,,,,,,,,
851,E6A,E6A_WSCT0431.JPG,220.9421053,17.61871345,221.5315789,241.3567251,,,,,,,,,,
852,E6A,E6A_WSCT0432.JPG,219.4684211,18.14269006,221.5315789,244.5005848,,,,,,,,,,
853,E6A,E6A_WSCT0433.JPG,222.1210526,18.66666667,221.2368421,247.1204678,,,,,,,,,,
854,E6A,E6A_WSCT0434.JPG,220.6473684,19.71461988,221.2368421,248.6923977,,,,,,,,,,
855,E6A,E6A_WSCT0435.JPG,218.5842105,20.7625731,221.5315789,249.2163743,,,,,,,,,,
856,E6A,E6A_WSCT0436.JPG,219.1736842,18.14269006,220.3526316,246.0725146,,,,,,,,,,
857,E6A,E6A_WSCT0437.JPG,219.4684211,18.14269006,221.5315789,248.1684211,,,,,,,,,,
858,E6A,E6A_WSCT0438.JPG,220.0578947,18.66666667,221.2368421,247.6444444,,,,,,,,,,
859,E6A,E6A_WSCT0439.JPG,220.6473684,16.04678363,221.2368421,241.8807018,,,,,,,,,,
860,E6A,E6A_WSCT0440.JPG,219.7631579,17.61871345,221.2368421,246.0725146,,,,,,,,,,
861,E6A,E6A_WSCT0441.JPG,219.1736842,18.14269006,222.1210526,246.5964912,,,,,,,,,,
862,E6A,E6A_WSCT0442.JPG,220.6473684,19.19064327,220.9421053,250.2643275,,,,,,,,,,
863,E6A,E6A_WSCT0443.JPG,221.2368421,19.71461988,221.8263158,251.3122807,,,,,,,,,,
864,E6A,E6A_WSCT0444.JPG,220.0578947,18.14269006,222.1210526,251.3122807,,,,,,,,,,
865,E6A,E6A_WSCT0445.JPG,221.5315789,17.09473684,221.2368421,252.8842105,,,,,,,,,,
866,E6A,E6A_WSCT0446.JPG,221.2368421,17.61871345,221.8263158,252.8842105,,,,,,,,,,
867,E6A,E6A_WSCT0447.JPG,221.2368421,18.66666667,222.4157895,253.9321637,,,,,,,,,,
868,E6A,E6A_WSCT0448.JPG,222.4157895,18.66666667,222.7105263,254.980117,,,,,,,,,,
869,E6A,E6A_WSCT0449.JPG,221.5315789,17.09473684,222.1210526,254.980117,,,,,,,,,,
870,E6A,E6A_WSCT0450.JPG,222.4157895,17.61871345,222.1210526,253.9321637,,,,,,,,,,
871,E6A,E6A_WSCT0451.JPG,222.4157895,14.99883041,223.5947368,252.3602339,,,,,,,,,,
872,E6A,E6A_WSCT0452.JPG,222.7105263,16.04678363,223.8894737,253.4081871,,,,,,,,,,
873,E6A,E6A_WSCT0453.JPG,222.4157895,16.04678363,223.3,254.980117,,,,,,,,,,
874,E6A,E6A_WSCT0454.JPG,222.1210526,17.61871345,221.5315789,255.5040936,,,,,,,,,,
875,E6A,E6A_WSCT0455.JPG,221.8263158,18.14269006,221.8263158,256.5520468,,,,,,,,,,
876,E6A,E6A_WSCT0456.JPG,221.2368421,18.66666667,222.4157895,257.0760234,,,,,,,,,,
877,E6A,E6A_WSCT0457.JPG,220.9421053,18.14269006,221.8263158,258.1239766,,,,,,,,,,
878,E6A,E6A_WSCT0458.JPG,220.9421053,19.19064327,222.1210526,259.1719298,,,,,,,,,,
879,E6A,E6A_WSCT0459.JPG,220.9421053,18.14269006,221.5315789,259.1719298,,,,,,,,,,
880,E6A,E6A_WSCT0460.JPG,221.2368421,18.14269006,221.5315789,259.6959064,,,,,,,,,,
881,E6A,E6A_WSCT0461.JPG,221.2368421,19.71461988,221.2368421,261.7918129,,,,,,,,,,
882,E6A,E6A_WSCT0462.JPG,220.0578947,20.7625731,222.1210526,260.7438596,,,,,,,,,,
883,E6A,E6A_WSCT0463.JPG,221.2368421,17.09473684,221.8263158,259.6959064,,,,,,,,,,
884,E6A,E6A_WSCT0464.JPG,221.5315789,19.19064327,221.8263158,259.1719298,,,,,,,,,,
885,E6A,E6A_WSCT0465.JPG,220.6473684,18.14269006,222.4157895,260.7438596,,,,,,,,,,
886,E6A,E6A_WSCT0466.JPG,222.4157895,14.99883041,222.1210526,259.1719298,,,,,,,,,,
887,E6A,E6A_WSCT0467.JPG,222.4157895,15.52280702,222.7105263,259.6959064,,,,,,,,,,
888,E6A,E6A_WSCT0468.JPG,222.7105263,15.52280702,222.4157895,258.6479532,,,,,,,,,,
889,E6A,E6A_WSCT0469.JPG,220.9421053,14.4748538,221.2368421,252.8842105,,,,,,,,,,
890,E6A,E6A_WSCT0470.JPG,222.1210526,16.04678363,222.7105263,253.9321637,,,,,,,,,,
891,E6A,E6A_WSCT0471.JPG,221.8263158,14.99883041,222.4157895,253.4081871,,,,,,,,,,
892,E6A,E6A_WSCT0472.JPG,220.9421053,13.95087719,221.5315789,251.8362573,,,,,,,,,,
893,E6A,E6A_WSCT0473.JPG,220.3526316,15.52280702,222.1210526,251.3122807,,,,,,,,,,
894,E6A,E6A_WSCT0474.JPG,220.6473684,13.95087719,222.1210526,252.8842105,,,,,,,,,,
895,E6A,E6A_WSCT0475.JPG,220.6473684,14.99883041,221.2368421,248.6923977,,,,,,,,,,
896,E6A,E6A_WSCT0476.JPG,219.7631579,16.04678363,221.5315789,250.7883041,,,,,,,,,,
897,E6A,E6A_WSCT0477.JPG,220.6473684,17.09473684,222.1210526,251.3122807,,,,,,,,,,
898,E6A,E6A_WSCT0478.JPG,220.6473684,12.90292398,220.6473684,251.3122807,,,,,,,,,,
899,E6A,E6A_WSCT0479.JPG,219.7631579,14.4748538,221.2368421,251.8362573,,,,,,,,,,
900,E6A,E6A_WSCT0480.JPG,219.1736842,13.95087719,220.9421053,251.8362573,,,,,,,,,,
901,E6B,E6B_WSCT0011.JPG,223.3,65.8245614,217.4052632,382.8304094,,,,,,,,,,
902,E6B,E6B_WSCT0012.JPG,223.5947368,66.87251462,217.9947368,381.2584795,,,,,,,,,,
903,E6B,E6B_WSCT0013.JPG,223.5947368,65.8245614,217.1105263,382.3064327,,,,,,,,,,
904,E6B,E6B_WSCT0014.JPG,223.3,65.3005848,217.9947368,381.2584795,,,,,,,,,,
905,E6B,E6B_WSCT0015.JPG,223.5947368,66.87251462,217.7,380.2105263,,,,,,,,,,
906,E6B,E6B_WSCT0016.JPG,223.5947368,64.77660819,217.4052632,381.2584795,,,,,,,,,,
907,E6B,E6B_WSCT0017.JPG,223.5947368,63.72865497,218.5842105,380.2105263,,,,,,,,,,
908,E6B,E6B_WSCT0018.JPG,222.4157895,62.15672515,218.8789474,379.1625731,,,,,,,,,,
909,E6B,E6B_WSCT0019.JPG,223.3,64.25263158,219.1736842,379.6865497,,,,,,,,,,
910,E6B,E6B_WSCT0020.JPG,225.0684211,59.53684211,218.8789474,374.9707602,,,,,,,,,,
911,E6B,E6B_WSCT0021.JPG,225.3631579,67.39649123,217.7,378.6385965,,,,,,,,,,
912,E6B,E6B_WSCT0022.JPG,223.8894737,69.49239766,217.7,383.8783626,,,,,,,,,,
913,E6B,E6B_WSCT0023.JPG,223.8894737,60.58479532,218.5842105,376.0187135,,,,,,,,,,
914,E6B,E6B_WSCT0024.JPG,224.7736842,62.68070175,218.2894737,377.5906433,,,,,,,,,,
915,E6B,E6B_WSCT0025.JPG,224.4789474,61.63274854,217.7,371.8269006,,,,,,,,,,
916,E6B,E6B_WSCT0026.JPG,225.3631579,61.10877193,218.8789474,378.6385965,,,,,,,,,,
917,E6B,E6B_WSCT0027.JPG,224.4789474,64.25263158,216.8157895,382.3064327,,,,,,,,,,
918,E6B,E6B_WSCT0028.JPG,226.5421053,65.3005848,217.1105263,378.6385965,,,,,,,,,,
919,E6B,E6B_WSCT0029.JPG,224.7736842,62.68070175,218.2894737,378.1146199,,,,,,,,,,
920,E6B,E6B_WSCT0030.JPG,225.6578947,64.25263158,217.4052632,377.0666667,,,,,,,,,,
921,E6B,E6B_WSCT0031.JPG,226.5421053,63.72865497,217.4052632,378.6385965,,,,,,,,,,
922,E6B,E6B_WSCT0032.JPG,217.7,376.5426901,225.3631579,64.25263158,,,,,,,,,,
923,E6B,E6B_WSCT0033.JPG,225.6578947,63.72865497,216.8157895,376.5426901,,,,,,,,,,
924,E6B,E6B_WSCT0034.JPG,224.7736842,63.72865497,217.9947368,377.5906433,,,,,,,,,,
925,E6B,E6B_WSCT0035.JPG,225.0684211,62.15672515,217.9947368,378.1146199,,,,,,,,,,
926,E6B,E6B_WSCT0036.JPG,225.9526316,63.20467836,218.5842105,375.4947368,,,,,,,,,,
927,E6B,E6B_WSCT0037.JPG,224.7736842,64.25263158,216.2263158,376.0187135,,,,,,,,,,
928,E6B,E6B_WSCT0038.JPG,223.8894737,65.3005848,216.2263158,378.6385965,,,,,,,,,,
929,E6B,E6B_WSCT0039.JPG,225.0684211,64.25263158,217.1105263,377.5906433,,,,,,,,,,
930,E6B,E6B_WSCT0040.JPG,225.0684211,64.77660819,217.4052632,377.5906433,,,,,,,,,,
931,E6B,E6B_WSCT0041.JPG,223.5947368,62.15672515,216.8157895,374.9707602,,,,,,,,,,
932,E6B,E6B_WSCT0042.JPG,224.7736842,63.72865497,218.5842105,376.5426901,,,,,,,,,,
933,E6B,E6B_WSCT0043.JPG,225.3631579,63.20467836,216.5210526,377.0666667,,,,,,,,,,
934,E6B,E6B_WSCT0044.JPG,223.0052632,63.72865497,216.5210526,374.9707602,,,,,,,,,,
935,E6B,E6B_WSCT0045.JPG,224.4789474,63.20467836,216.8157895,378.1146199,,,,,,,,,,
936,E6B,E6B_WSCT0046.JPG,224.4789474,63.20467836,216.2263158,378.6385965,,,,,,,,,,
937,E6B,E6B_WSCT0047.JPG,223.5947368,64.77660819,216.8157895,377.5906433,,,,,,,,,,
938,E6B,E6B_WSCT0048.JPG,225.3631579,62.68070175,217.7,377.0666667,,,,,,,,,,
939,E6B,E6B_WSCT0049.JPG,225.6578947,65.3005848,216.2263158,377.5906433,,,,,,,,,,
940,E6B,E6B_WSCT0050.JPG,223.0052632,65.8245614,217.1105263,378.6385965,,,,,,,,,,
941,E6B,E6B_WSCT0051.JPG,224.7736842,64.25263158,217.4052632,377.0666667,,,,,,,,,,
942,E6B,E6B_WSCT0052.JPG,224.1842105,61.10877193,217.9947368,376.5426901,,,,,,,,,,
943,E6B,E6B_WSCT0053.JPG,225.0684211,64.25263158,219.4684211,379.6865497,,,,,,,,,,
944,E6B,E6B_WSCT0054.JPG,227.7210526,66.87251462,219.7631579,377.5906433,,,,,,,,,,
945,E6B,E6B_WSCT0055.JPG,227.4263158,66.87251462,218.2894737,379.6865497,,,,,,,,,,
946,E6B,E6B_WSCT0056.JPG,224.7736842,69.49239766,231.8473684,381.2584795,,,,,,,,,,
947,E6B,E6B_WSCT0057.JPG,227.1315789,67.92046784,233.6157895,383.354386,,,,,,,,,,
948,E6B,E6B_WSCT0058.JPG,225.9526316,69.49239766,230.3736842,382.8304094,,,,,,,,,,
949,E6B,E6B_WSCT0059.JPG,217.1105263,68.44444444,224.7736842,380.2105263,,,,,,,,,,
950,E6B,E6B_WSCT0060.JPG,216.2263158,65.3005848,223.3,380.2105263,,,,,,,,,,
951,E6B,E6B_WSCT0061.JPG,218.5842105,66.34853801,223.8894737,379.1625731,,,,,,,,,,
952,E6B,E6B_WSCT0062.JPG,215.9315789,65.8245614,223.3,376.0187135,,,,,,,,,,
953,E6B,E6B_WSCT0063.JPG,216.8157895,65.3005848,224.1842105,377.0666667,,,,,,,,,,
954,E6B,E6B_WSCT0064.JPG,215.9315789,63.20467836,222.7105263,377.5906433,,,,,,,,,,
955,E6B,E6B_WSCT0065.JPG,216.2263158,64.25263158,222.4157895,373.3988304,,,,,,,,,,
956,E6B,E6B_WSCT0066.JPG,217.4052632,66.87251462,223.8894737,377.5906433,,,,,,,,,,
957,E6B,E6B_WSCT0067.JPG,217.1105263,63.20467836,223.3,379.6865497,,,,,,,,,,
958,E6B,E6B_WSCT0068.JPG,216.8157895,67.39649123,222.4157895,374.9707602,,,,,,,,,,
959,E6B,E6B_WSCT0069.JPG,217.1105263,65.8245614,223.3,379.6865497,,,,,,,,,,
960,E6B,E6B_WSCT0070.JPG,216.2263158,64.77660819,221.5315789,379.1625731,,,,,,,,,,
961,E6B,E6B_WSCT0071.JPG,214.7526316,66.87251462,222.4157895,378.6385965,,,,,,,,,,
962,E6B,E6B_WSCT0072.JPG,216.2263158,64.25263158,223.0052632,377.0666667,,,,,,,,,,
963,E6B,E6B_WSCT0073.JPG,215.6368421,65.8245614,222.7105263,380.2105263,,,,,,,,,,
964,E6B,E6B_WSCT0074.JPG,215.3421053,67.92046784,223.5947368,379.6865497,,,,,,,,,,
965,E6B,E6B_WSCT0075.JPG,216.8157895,67.39649123,221.8263158,379.6865497,,,,,,,,,,
966,E6B,E6B_WSCT0076.JPG,216.2263158,66.87251462,224.1842105,379.1625731,,,,,,,,,,
967,E6B,E6B_WSCT0077.JPG,217.1105263,64.25263158,223.5947368,378.1146199,,,,,,,,,,
968,E6B,E6B_WSCT0078.JPG,216.5210526,66.34853801,223.3,376.5426901,,,,,,,,,,
969,E6B,E6B_WSCT0079.JPG,215.9315789,64.77660819,224.4789474,377.5906433,,,,,,,,,,
970,E6B,E6B_WSCT0080.JPG,216.2263158,65.3005848,222.1210526,379.6865497,,,,,,,,,,
971,E6B,E6B_WSCT0081.JPG,215.0473684,65.3005848,222.7105263,378.1146199,,,,,,,,,,
972,E6B,E6B_WSCT0082.JPG,215.3421053,64.25263158,222.1210526,379.1625731,,,,,,,,,,
973,E6B,E6B_WSCT0083.JPG,216.8157895,66.87251462,225.3631579,379.1625731,,,,,,,,,,
974,E6B,E6B_WSCT0084.JPG,215.6368421,67.92046784,226.2473684,377.0666667,,,,,,,,,,
975,E6B,E6B_WSCT0085.JPG,217.1105263,65.3005848,225.6578947,381.2584795,,,,,,,,,,
976,E9A,E9A_WSCT0028.JPG,176.4368421,65.8245614,184.3947368,392.7859649,,,,,,,,,,
977,E9A,E9A_WSCT0029.JPG,176.4368421,65.3005848,184.6894737,392.7859649,,,,,,,,,,
978,E9A,E9A_WSCT0030.JPG,176.1421053,70.01637427,184.9842105,394.3578947,,,,,,,,,,
979,E9A,E9A_WSCT0031.JPG,176.1421053,65.8245614,184.3947368,393.3099415,,,,,,,,,,
980,E9A,E9A_WSCT0032.JPG,176.7315789,67.92046784,184.3947368,394.3578947,,,,,,,,,,
981,E9A,E9A_WSCT0033.JPG,176.4368421,67.39649123,185.2789474,392.2619883,,,,,,,,,,
982,E9A,E9A_WSCT0034.JPG,176.4368421,67.92046784,184.9842105,394.8818713,,,,,,,,,,
983,E9A,E9A_WSCT0035.JPG,176.4368421,67.39649123,184.9842105,394.3578947,,,,,,,,,,
984,E9A,E9A_WSCT0036.JPG,177.0263158,67.39649123,185.2789474,395.405848,,,,,,,,,,
985,E9A,E9A_WSCT0037.JPG,176.7315789,69.49239766,184.6894737,395.9298246,,,,,,,,,,
986,E9A,E9A_WSCT0038.JPG,176.7315789,66.87251462,185.2789474,396.9777778,,,,,,,,,,
987,E9A,E9A_WSCT0039.JPG,177.3210526,70.54035088,184.9842105,397.5017544,,,,,,,,,,
988,E9A,E9A_WSCT0040.JPG,177.3210526,68.44444444,185.2789474,396.9777778,,,,,,,,,,
989,E9A,E9A_WSCT0041.JPG,176.4368421,68.96842105,185.5736842,398.5497076,,,,,,,,,,
990,E9A,E9A_WSCT0042.JPG,177.3210526,68.96842105,185.2789474,397.5017544,,,,,,,,,,
991,E9A,E9A_WSCT0043.JPG,177.3210526,68.44444444,185.2789474,393.3099415,,,,,,,,,,
992,E9A,E9A_WSCT0044.JPG,177.3210526,67.39649123,185.2789474,393.8339181,,,,,,,,,,
993,E9A,E9A_WSCT0045.JPG,176.7315789,68.44444444,184.9842105,394.3578947,,,,,,,,,,
994,E9A,E9A_WSCT0046.JPG,177.0263158,68.96842105,185.2789474,394.8818713,,,,,,,,,,
995,E9A,E9A_WSCT0047.JPG,177.3210526,67.92046784,185.2789474,392.7859649,,,,,,,,,,
996,E9A,E9A_WSCT0048.JPG,176.7315789,69.49239766,184.6894737,395.405848,,,,,,,,,,
997,E9A,E9A_WSCT0049.JPG,177.0263158,68.44444444,185.8684211,395.9298246,,,,,,,,,,
998,E9A,E9A_WSCT0050.JPG,176.1421053,67.92046784,185.5736842,393.3099415,,,,,,,,,,
999,E9A,E9A_WSCT0051.JPG,176.4368421,70.01637427,185.5736842,395.9298246,,,,,,,,,,
1000,E9A,E9A_WSCT0052.JPG,177.9105263,70.54035088,184.9842105,396.4538012,,,,,,,,,,
1001,E9A,E9A_WSCT0053.JPG,177.9105263,69.49239766,185.8684211,395.405848,,,,,,,,,,
1002,E9A,E9A_WSCT0054.JPG,176.4368421,70.54035088,184.6894737,396.9777778,,,,,,,,,,
1003,E9A,E9A_WSCT0055.JPG,177.0263158,70.54035088,185.8684211,396.4538012,,,,,,,,,,
